"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary"
"491",2021-01-21,30842.1,253270,1117.33,2760000,"Medium","High","Medium","Medium",-0.240329266760757,-9758.2,0
"492",2021-01-22,33000.5,243090,1234.58,2940000,"Medium","High","Medium","Medium",-0.0715670304380731,-2544.8,0
"493",2021-01-25,32252.3,142430,1317.9,2770000,"Medium","High","Medium","Medium",-0.0535213830221182,-1824.8,0
"494",2021-01-26,32502.1,139840,1366.27,2560000,"Medium","High","Medium","Medium",-0.130546088780222,-4881.1,0
"495",2021-01-27,30404,194350,1247.62,2900000,"Medium","Medium","Medium","Medium",-0.223906656422221,-8772.7,0
"496",2021-01-28,33374.8,167390,1328.47,814310,"Medium","High","Medium","Medium",-0.0942034098866085,-3472,0
"497",2021-01-29,34301.8,297730,1379.3,3330000,"Medium","High","Medium","Medium",-0.0331066092010722,-1175.5,0
"498",2021-02-01,33515.7,126320,1373.4,1650000,"Medium","High","Medium","Medium",0.0866867042127482,2672.6,0
"499",2021-02-02,35485.2,120850,1511.36,2730000,"Medium","High","Medium","Medium",0.0752927985939607,2483.7,0
"500",2021-02-03,37646.8,131030,1664.34,2270000,"Medium","High","Medium","Medium",0.16725938925286,5393.5,0
"501",2021-02-04,36982.1,151440,1594,2340000,"Medium","High","Medium","Medium",0.137837247439396,4479,0
"502",2021-02-05,38297.6,100600,1719.2,1800000,"Medium","High","Medium","Medium",0.259623733719248,7892.6,0
"503",2021-02-08,46395.7,248470,1750.18,2170000,"Medium","High","Medium","High",0.390141663770269,13019.9,1
"504",2021-02-09,46508.6,193870,1770.63,1940000,"Medium","High","Medium","High",0.355864706808389,12205.8,1
"505",2021-02-10,44836,151830,1742.09,2010000,"Medium","High","Medium","High",0.33776110897281,11319.3,1
"506",2021-02-11,47990.7,145770,1786.35,1560000,"Medium","High","Medium","High",0.352414527746779,12504.5,1
"507",2021-02-12,47371.7,133730,1841.02,1750000,"Medium","High","Medium","High",0.258319432196096,9723.89999999999,1
"508",2021-02-17,52079.2,140030,1847.95,1690000,"High","High","Medium","High",0.408227223440529,15096.1,1
"509",2021-02-18,51582.2,94350,1934.16,881870,"High","High","Medium","High",0.346878133355615,13283.6,1
"510",2021-02-19,55906.6,139430,1955.59,1780000,"High","High","Medium","High",0.204995290511836,9509.9,1
"511",2021-02-22,54111.8,244950,1777.28,2680000,"Medium","High","Medium","High",0.163479442511708,7602.2,1
"512",2021-02-23,48911.2,315070,1578.11,3600000,"Medium","High","Medium","High",0.0908912481042019,4074.2,1
"513",2021-02-24,49697.5,153750,1623.71,2190000,"Medium","High","Medium","High",0.035565224095502,1705.8,1
"514",2021-02-25,46928.5,83220,1476.15,1750000,"Medium","High","Medium","High",-0.00935579681539811,-444.199999999997,1
"515",2021-02-26,46345.6,189410,1445.44,2130000,"Medium","High","Medium","High",-0.110093857048495,-5734.6,1
"516",2021-03-01,49595.5,137520,1570.03,1920000,"Medium","High","Medium","High",-0.0385152242440221,-1987.7,1
"517",2021-03-02,48424.2,102100,1488.62,1740000,"Medium","High","Medium","High",-0.133837507557247,-7483.4,1
"518",2021-03-03,50395.1,44930,1571.05,1170000,"Medium","High","Medium","High",-0.0686855732021482,-3717.7,1
"519",2021-03-04,48428,9560,1538.61,1700000,"Medium","High","Medium","High",-0.00987912788890877,-484.199999999997,1
"520",2021-03-05,48792.5,113640,1530.29,1670000,"Medium","High","Medium","High",-0.0182101715378037,-906,1
"521",2021-03-08,52311,68140,1831.49,1970000,"Medium","High","Medium","High",0.114695760571934,5381.5,1
"522",2021-03-09,54879,114060,1869.1,1580000,"High","High","Medium","High",0.18412535386315,8532.4,1
"523",2021-03-10,55851.9,140960,1794.14,1660000,"Medium","High","Medium","High",0.126148541702372,6255.4,1
"524",2021-03-11,57799.5,129630,1825.79,1580000,"Medium","High","Medium","High",0.193607741583754,9374.3,1
"525",2021-03-12,57265.1,116960,1766.9,1520000,"Medium","High","Medium","High",0.136322777412883,6869,1
"526",2021-03-15,55791.3,117710,1792.38,1700000,"Medium","High","Medium","High",0.152046336829933,7362.3,1
"527",2021-03-16,56889.7,128510,1804.85,1810000,"Medium","High","Medium","High",0.165951734385408,8096.2,1
"528",2021-03-17,58913.5,118260,1823.35,1500000,"Medium","High","Medium","High",0.12621628338208,6601.5,1
"529",2021-03-18,57656,102620,1776.08,1530000,"Medium","High","Medium","High",0.0506022340057217,2776,1
"530",2021-03-19,58088,83980,1809.64,1200000,"Medium","High","Medium","High",0.0400362386955502,2235.1,1
"531",2021-03-22,54158.3,95530,1682.37,1580000,"Medium","High","Medium","High",-0.062997084749868,-3642.2,1
"532",2021-03-23,54452.5,84840,1667.9,1460000,"Medium","High","Medium","High",-0.0491154298167644,-2813.6,1
"533",2021-03-24,52325.4,137910,1582.38,1880000,"Medium","High","Medium","High",-0.0621225890058128,-3466.9,1
"534",2021-03-25,51322.3,143350,1586.54,1540000,"Medium","High","Medium","High",-0.097863057811871,-5568.39999999999,1
"535",2021-03-26,55036.1,100300,1698.6,1640000,"Medium","High","Medium","High",-0.0658151357498706,-3878.4,1
"536",2021-03-29,57616.2,107910,1816.69,1940000,"Medium","High","Medium","High",-0.000690301096156531,-40.8000000000029,1
"537",2021-03-30,58771.3,86210,1841.01,3030000,"Medium","High","Medium","High",0.0117631868888584,682.300000000003,1
"538",2021-03-31,58763.7,98060,1917.99,2590000,"High","High","Medium","High",0.0850359040073265,4604.39999999999,1
"539",2021-04-01,58718.3,69040,1967.96,2080000,"High","High","Medium","High",0.0783398374730271,4264.8,1
"540",2021-04-05,58993.4,54130,2106.41,2310000,"High","High","Medium","High",0.127433330657768,6667,1
"541",2021-04-06,57996.3,77150,2111.53,1930000,"High","High","Medium","High",0.130040937370305,6673,1
"542",2021-04-07,55948.7,110690,1961.46,2300000,"High","High","Medium","High",0.0165818435535947,911.599999999999,1
"543",2021-04-08,58077.4,64780,2079.92,1730000,"High","High","Medium","High",0.00800469312450325,460.200000000004,1
"544",2021-04-09,58118.7,59220,2066.93,2470000,"High","High","Medium","High",-0.0111040592942475,-653.600000000006,1
"545",2021-04-12,59863.8,81880,2137.81,2160000,"High","High","Medium","High",0.0187207408655343,1099.10000000001,1
"546",2021-04-13,63540.9,126560,2299.93,2380000,"High","High","Medium","High",0.0821311243683827,4821.6,1
"547",2021-04-14,62980.4,130430,2431.56,2110000,"High","High","Medium","High",0.0675838314116495,3986,1
"548",2021-04-15,63216,76970,2514.22,1910000,"High","High","Medium","High",0.0900005690018155,5218.7,1
"549",2021-04-16,61379.7,136850,2423.18,2080000,"High","High","Medium","High",0.0970710668880599,5430,1
"550",2021-04-19,55646.1,117510,2160.63,1900000,"High","High","Medium","High",-0.0418630999321595,-2432.3,1
"551",2021-04-20,56483.2,115490,2332.14,1860000,"High","High","Medium","High",-0.0281406844956958,-1636.5,1
"552",2021-04-21,53820.2,100260,2360.81,2100000,"High","High","Medium","High",-0.10095583641533,-6044.60000000001,1
"553",2021-04-22,51729.5,168130,2401.1,3170000,"High","High","Medium","High",-0.185886570696984,-11812.4,1
"554",2021-04-23,51143.6,214460,2367.31,3460000,"High","High","Medium","High",-0.187944185810189,-11837.8,1
"555",2021-04-26,54020.5,129760,2533.12,1790000,"High","High","Medium","High",-0.145461592002025,-9196.5,1
"556",2021-04-27,55036.5,84080,2665.24,1450000,"High","High","High","High",-0.10334361360515,-6344.2,1
"557",2021-04-28,54841.4,86960,2746.54,1740000,"High","High","High","High",-0.0144610314110063,-805.699999999997,1
"558",2021-04-29,53560.8,83900,2757.36,1650000,"High","High","High","High",-0.0517392782278624,-2923.39999999999,1
"559",2021-04-30,57720.3,103740,2772.78,1520000,"High","High","High","High",0.0724653568734417,3899.10000000001,1
"560",2021-05-03,57169.8,89240,3429.37,2320000,"High","High","High","High",0.105168230893397,5439.3,1
"561",2021-05-04,53741.5,132330,3286.71,2740000,"High","High","High","High",0.0507961895525539,2596.9,1
"562",2021-05-05,57441.3,119820,3522.76,1870000,"High","High","High","High",0.0633241084403144,3419.8,1
"563",2021-05-06,56405.4,109020,3489.52,1510000,"High","High","High","High",0.0248725845575208,1367.9,1
"564",2021-05-07,57337.2,110010,3481.22,1350000,"High","High","High","High",0.0455094144204924,2494.8,1
"565",2021-05-10,55848.9,142610,3947.9,2700000,"High","High","High","High",0.0427196755836359,2287.1,1
"566",2021-05-11,56695.7,96470,4167.78,1270000,"High","High","High","High",-0.0177511204896719,-1025.60000000001,1
"567",2021-05-12,49384.2,160740,3811.77,2780000,"High","High","High","High",-0.136183789343325,-7786.60000000001,1
"568",2021-05-13,49704.6,236710,3719.62,3210000,"High","High","High","High",-0.0751169952457599,-4037.9,1
"569",2021-05-14,49839.8,118840,4075.38,2060000,"High","High","High","High",-0.132335096872808,-7602.5,1
"570",2021-05-17,43541.3,274760,3279.68,2850000,"High","High","High","High",-0.228065043417829,-12865.1,1
"571",2021-05-18,42897.3,154960,3377.55,2300000,"High","High","High","High",-0.251841736254997,-14440.9,1
"572",2021-05-19,36720.5,607100,2435.69,6420000,"High","High","Medium","Medium",-0.342502717152889,-19129.4,0
"573",2021-05-20,40717.2,269750,2777.55,4330000,"High","High","High","Medium",-0.281829133426345,-15979.5,0
"574",2021-05-21,37297.4,315500,2433.11,4230000,"High","High","Medium","Medium",-0.244750345252125,-12087.8,0
"575",2021-05-24,38750.6,244880,2646.79,3240000,"High","High","High","Medium",-0.220382016956177,-10955,0
"576",2021-05-25,38378.3,163010,2705.09,3280000,"High","High","High","Medium",-0.229966813671002,-11462.5,0
"577",2021-05-26,39249.2,153800,2884.66,2660000,"High","High","High","Medium",-0.0985753755629714,-4293.10000000001,0
"578",2021-05-27,38417.3,122930,2735.88,2390000,"High","High","High","Medium",-0.104435477291112,-4481,0
"579",2021-05-28,35662.5,199580,2414.29,3260000,"High","High","Medium","Medium",-0.0288122438419957,-1059,0
"580",2021-06-02,37555.8,96890,2706.1,2600000,"High","High","High","Medium",-0.0776428634581945,-3162.39999999999,0
"581",2021-06-03,39187.3,106440,2853.35,1090000,"High","High","High","Medium",0.0506710923549631,1888.9,0
"582",2021-06-04,36851.3,127710,2686.5,2470000,"High","High","High","Medium",-0.0490134346306895,-1900.3,0
"583",2021-06-07,33578,119500,2592.63,3010000,"High","High","Medium","Medium",-0.125078494878616,-4801.3,0
"584",2021-06-08,33382.9,193540,2510.65,75180,"High","High","Medium","Medium",-0.149462918989432,-5867.3,0
"585",2021-06-09,37332.2,209820,2606.23,2320000,"High","High","Medium","Medium",-0.0282450874996423,-1086.10000000001,0
"586",2021-06-10,36649.4,154320,2469.97,1290000,"High","High","Medium","Medium",0.0276733263231685,985.900000000001,0
"587",2021-06-11,37314.6,109150,2351.45,587180,"High","High","Medium","Medium",-0.00642244340421461,-242.200000000004,0
"588",2021-06-14,40529.4,157350,2581.48,1790000,"High","High","Medium","Medium",0.0342483406613876,1341.1,0
"589",2021-06-15,40156.1,117550,2543.83,1950000,"High","High","Medium","Medium",0.0896793328864924,3303.8,0
"590",2021-06-16,38336,123520,2367.28,1370000,"High","High","Medium","Medium",0.141699922568348,4757,0
"591",2021-06-17,38052,109580,2371.62,1060000,"High","High","Medium","Medium",0.139865020714198,4668.1,0
"592",2021-06-18,35749.4,102840,2229.53,778790,"High","High","Medium","Medium",-0.0423977156449391,-1583.8,0
"593",2021-06-21,31692,256870,1891.18,2690000,"High","High","Medium","Medium",-0.135265515942962,-4958.4,0
"594",2021-06-22,32496.4,309650,1876.66,2840000,"High","High","Medium","Medium",-0.129123721010007,-4819.2,0
"595",2021-06-23,33674.3,173340,1968.39,1770000,"High","High","Medium","Medium",-0.169138946049041,-6856.1,0
"596",2021-06-24,34665.8,119250,1989.14,1640000,"High","High","Medium","Medium",-0.13672393484427,-5491.3,0
"597",2021-06-25,31594,193430,1810.57,1650000,"Medium","High","Medium","Medium",-0.175866026711185,-6743,0
"598",2021-06-28,34475.9,112000,2083.09,2190000,"High","High","Medium","Medium",-0.0939792914958477,-3577.1,0
"599",2021-06-29,35834.7,97270,2158.71,898060,"High","High","Medium","Medium",0.00238605403167602,84.2999999999956,0
"600",2021-06-30,35026.9,107070,2273.84,1900000,"High","High","Medium","Medium",0.105228448819892,3333.9,0
"601",2021-07-01,33543.6,27410,2109.11,1710000,"High","High","Medium","Medium",0.0322251080119642,1046.2,0
"602",2021-07-02,33813.4,78930,2154.78,1390000,"High","High","Medium","Medium",0.00413074659309909,138.099999999999,0
"603",2021-07-07,33867.8,72030,2316.57,1320000,"High","High","Medium","Medium",-0.0230198062643874,-799,0
"604",2021-07-08,32866.3,108090,2120.22,1820000,"High","High","Medium","Medium",0.040270304488194,1271.3,0
"605",2021-07-09,33797.4,67140,2145.89,1420000,"High","High","Medium","Medium",-0.019680414434431,-679.5,0
"606",2021-07-12,33113,63240,2035.09,540100,"High","High","Medium","Medium",-0.0759515218489341,-2722.7,0
"607",2021-07-13,32728.1,60040,1940.72,717850,"High","High","Medium","Medium",-0.0656295589960859,-2299.8,0
"608",2021-07-14,32820.7,69560,1994.64,1050000,"High","High","Medium","Medium",-0.021551055939136,-723.900000000001,0
"609",2021-07-15,31840.5,76950,1917.21,645060,"High","High","Medium","Medium",-0.0583466909568396,-1973.9,0
"610",2021-07-16,31394,70480,1878.2,619620,"High","High","Medium","Medium",-0.0730428312438364,-2474.8,0
"611",2021-07-19,30837.2,77480,1818.07,802780,"Medium","High","Medium","Medium",-0.0617380112759879,-2030.1,0
"612",2021-07-20,29793.8,97460,1786.07,1200000,"Medium","Medium","Medium","Medium",-0.118458816358655,-4004.6,0
"613",2021-07-21,32131.4,118340,1994.49,1510000,"High","High","Medium","Medium",-0.0296439464862742,-982.599999999999,0
"614",2021-07-22,32298.9,64870,2024.58,1020000,"High","High","Medium","Medium",-0.0131141129488115,-430.199999999997,0
"615",2021-07-23,33603.3,66150,2123.61,961670,"High","High","Medium","Medium",0.0238447077606512,781.600000000006,0
"616",2021-07-26,37276.6,177630,2229.53,1890000,"High","High","Medium","Medium",0.170729102872128,5435.1,0
"617",2021-07-27,39452,100240,2300.22,1250000,"High","High","Medium","Medium",0.256673249665541,8057,0
"618",2021-07-28,40003.2,148920,2299.11,968940,"High","High","Medium","Medium",0.297238400373575,9165,0
"619",2021-07-29,40001.4,75300,2380.93,642750,"High","High","Medium","Medium",0.342608193651028,10206.6,0
"620",2021-07-30,42203.4,98450,2460.95,1030000,"High","High","Medium","High",0.31346284320011,10071,1
"621",2021-08-02,39168.4,74810,2608.04,970670,"High","High","High","Medium",0.212685261727179,6868.5,0
"622",2021-08-03,38130.3,260,2506.65,158450,"High","High","Medium","Medium",0.134718911535474,4526,0
"623",2021-08-04,39736.9,79220,2725.29,1230000,"High","High","High","Medium",0.0660011910957545,2459.3,0
"624",2021-08-05,40867.2,130600,2827.21,1650000,"High","High","High","Medium",0.0358714387103314,1414.2,0
"625",2021-08-06,42795.4,111930,2889.43,1060000,"High","High","High","High",0.0697994160467164,2791.2,1
"626",2021-08-09,46284.3,117080,3162.93,1440000,"High","High","High","High",0.157067002654907,6281.9,1
"627",2021-08-10,45593.8,80550,3140.71,1120000,"High","High","High","High",0.0803347597586925,3389.4,1
"628",2021-08-11,45564.3,75430,3163.66,950120,"High","High","High","High",0.163292347913114,6394.9,1
"629",2021-08-12,44403.4,81070,3043.61,965630,"High","High","High","High",0.164517457245288,6272.1,1
"630",2021-08-13,47809.1,75270,3322.43,795540,"High","High","High","High",0.203141160986388,8071.2,1
"631",2021-08-16,45996.3,2410,3147.65,859090,"High","High","High","High",0.125506518675123,5128.10000000001,1
"632",2021-08-17,44691.6,84140,3014.58,1060000,"High","High","High","High",0.0443085004463095,1895.2,1
"633",2021-08-18,44723.8,22360,3016.91,750740,"High","High","High","High",-0.0337155363697841,-1561.5,1
"634",2021-08-19,46755.9,77920,3184.82,844130,"High","High","High","High",0.0254881146120745,1161.1,1
"635",2021-08-20,49324,83190,3284.21,739320,"High","High","High","High",0.0825141613061102,3758.7,1
"636",2021-08-23,49539.7,75370,3319.49,1090000,"High","High","High","High",0.115673574546093,5135.3,1
"637",2021-08-24,47714.7,74260,3173.26,988820,"High","High","High","High",-0.00197451949524252,-95.4000000000015,1
"638",2021-08-25,48994.5,63540,3228.15,923130,"High","High","High","High",0.0651835038905302,2997.2,1
"639",2021-08-26,46831.6,73790,3093.54,118440,"High","High","High","High",0.0478837186406393,2139,1
"640",2021-08-27,49064.3,62470,3273.58,839540,"High","High","High","High",0.0970512344657655,4339.5,1
"641",2021-08-30,46992.7,61680,3225.67,966580,"High","High","High","High",0.00506460147275511,235.799999999996,1
"642",2021-08-31,47130.4,71480,3430.74,1520000,"High","High","High","High",-0.044473278728408,-2194.6,1
"643",2021-09-01,48819.4,74380,3832.73,1480000,"High","High","High","High",-0.0145398538949569,-721.299999999996,1
"644",2021-09-02,49274.3,80210,3786.19,928700,"High","High","High","High",0.0326859437447999,1558.60000000001,1
"645",2021-09-03,49999,88080,3936.29,1200000,"High","High","High","High",0.0205023012787149,1003.5,1
"646",2021-09-08,46061.4,100480,3495.1,780680,"High","High","High","High",-0.0164461602849357,-771.199999999997,1
"647",2021-09-09,46385.6,73630,3423.51,1090000,"High","High","High","High",-0.0545957040047449,-2679.7,1
"648",2021-09-10,44842.8,75620,3207.27,1210000,"High","High","High","High",-0.0457496589895876,-2150.89999999999,1
"649",2021-09-13,44949.5,96150,3284.52,1340000,"High","High","High","High",-0.0462737426374484,-2181.9,1
"650",2021-09-14,47077.5,65330,3428.87,720340,"High","High","High","High",-0.0356804876749817,-1742.9,1
"651",2021-09-15,48130.6,63400,3611.9,790270,"High","High","High","High",-0.0232108827522665,-1144.7,1
"652",2021-09-16,47748,60910,3569.43,195790,"High","High","High","High",-0.0450209004180083,-2252,1
"653",2021-09-17,47282.8,50160,3398.65,748100,"High","High","High","High",0.0265167797765591,1220.4,1
"654",2021-09-20,42870.6,77960,2976.05,1720000,"High","High","High","High",-0.0757778276016695,-3516,1
"655",2021-09-21,40651.3,142550,2761.52,1790000,"High","High","High","Medium",-0.0934709696985915,-4192.5,0
"656",2021-09-22,43551.6,93980,3077.78,1190000,"High","High","High","High",-0.0310993448202984,-1398.9,1
"657",2021-09-23,44869.2,74540,3152.92,841540,"High","High","High","High",-0.0469077584833519,-2209.3,1
"658",2021-09-24,42819.9,128880,2928.57,1740000,"High","High","High","High",-0.110339368302078,-5311.7,1
"659",2021-09-27,42172.6,54120,2926.24,865300,"High","High","High","High",-0.116767194437463,-5576.4,1
"660",2021-09-28,41022.3,60010,2807.28,896280,"High","High","High","Medium",-0.132405441302123,-6261.5,0
"661",2021-09-29,41536.8,48210,2851.5,728860,"High","High","High","High",-0.0311122307595414,-1334.8,1
"662",2021-09-30,43823.3,64320,3000.59,968230,"High","High","High","High",0.0780294849119216,3171,1
"663",2021-10-01,48146,94660,3309.13,1140000,"High","High","High","High",0.105493253979188,4593.4,1
"664",2021-10-04,49227.3,66920,3382.9,826830,"High","High","High","High",0.0971289882592068,4357.10000000001,1
"665",2021-10-05,51469.3,76630,3517.26,663880,"High","High","High","High",0.201994866872646,8648.4,1
"666",2021-10-06,55323.2,116260,3575.41,1050000,"High","High","High","High",0.311828058976682,13149.6,1
"667",2021-10-07,53783.9,75680,3586,826290,"High","High","High","High",0.311089334337665,12760.6,1
"668",2021-10-08,53914.7,64050,3559.42,681740,"High","High","High","High",0.297998401417538,12376.9,1
"669",2021-10-11,57477.3,73840,3545.06,683240,"High","High","High","High",0.311569416269427,13653,1
"670",2021-10-12,56015.9,74850,3489.9,609890,"High","High","High","High",0.16345906201969,7868.9,1
"671",2021-10-13,57380.1,73620,3607.28,557180,"High","High","High","High",0.165615420711678,8151.8,1
"672",2021-10-14,57345.8,59840,3790.41,697090,"High","High","High","High",0.11417485763358,5875.5,1
"673",2021-10-15,61672.5,121480,3866.9,721140,"High","High","High","High",0.11476740318709,6348.3,1
"674",2021-10-18,62056.3,80150,3747.6,578210,"High","High","High","High",0.153808109861873,8271.4,1
"675",2021-10-19,64278.5,80160,3876.78,488600,"High","High","High","High",0.192225867898736,10362.8,1
"676",2021-10-20,65979.1,79870,4159.89,752030,"High","High","High","High",0.147915785884166,8500.8,1
"677",2021-10-21,62210.2,105380,4054.16,1140000,"High","High","High","High",0.110581102865436,6193.3,1
"678",2021-10-22,60690.3,75690,3970.94,654770,"High","High","High","High",0.05768898973686,3309.2,1
"679",2021-10-25,63067,51060,4219.92,481410,"High","High","High","High",0.0997666786408071,5720.2,1
"680",2021-10-26,60310.8,57130,4129.51,559290,"High","High","High","High",-0.0220795330171469,-1362.7,1
"681",2021-10-27,58438.1,88110,3921.93,1070000,"High","High","High","High",-0.0583051197058156,-3619.2,1
"682",2021-10-28,60582.5,88470,4284.9,865800,"High","High","High","High",-0.0574997860871054,-3697,1
"683",2021-10-29,62242.8,63390,4413.7,781570,"High","High","High","High",-0.0566285384311093,-3737.3,1
"684",2021-11-01,60915.3,61210,4320.85,574260,"High","High","High","High",-0.0208149145959986,-1295.89999999999,1
"685",2021-11-02,63221.7,65260,4586.06,630260,"High","High","High","High",0.0417101250117398,2530.39999999999,1
"686",2021-11-03,62918.5,61050,4602.21,634680,"High","High","High","High",-0.00235463871755437,-149.5,1
"687",2021-11-04,61412.6,49910,4535.11,495860,"High","High","High","High",0.0182687014597716,1100.8,1
"688",2021-11-05,60974.3,44460,4475,409750,"High","High","High","High",0.0433997683018443,2535.2,1
"689",2021-11-08,67527.9,81080,4808.38,673210,"High","High","High","High",0.114643667725828,6944.39999999999,1
"690",2021-11-09,66904.4,66130,4731.83,437410,"High","High","High","High",0.0748938029780151,4660.59999999999,1
"691",2021-11-10,64932.6,96210,4634.03,761900,"High","High","High","High",0.0659489487862654,4016.3,1
"692",2021-11-11,64806.7,50370,4720.87,418610,"High","High","High","High",0.0250705058547935,1584,1
"693",2021-11-12,64134.5,63270,4667.31,634590,"High","High","High","High",0.0193265891589913,1215,1
"694",2021-11-15,63597.9,53530,4562.98,495960,"High","High","High","High",0.0355839029775649,2184.3,1
"695",2021-11-16,60089.1,115360,4208.16,1120000,"High","High","High","High",-0.0145175918378727,-886.200000000004,1
"696",2021-11-17,60367.8,73930,4290.88,664940,"High","High","High","High",-0.106031729107524,-7161.09999999999,1
"697",2021-11-18,56955.3,100370,4001.87,792380,"High","High","High","High",-0.148706213642152,-9950.09999999999,1
"698",2021-11-19,58083.4,74440,4295.43,571960,"High","High","High","High",-0.105481684084728,-6850.2,1
"699",2021-11-22,56308.8,76450,4086.95,717080,"High","High","High","High",-0.13112687422751,-8498.89999999999,1
"700",2021-11-23,57573.2,72480,4340.23,684350,"High","High","High","High",-0.102305311493814,-6562.3,1
"701",2021-11-24,57171.7,56680,4273.54,595960,"High","High","High","High",-0.101044216868796,-6427.2,1
"702",2021-11-29,57794.8,58650,4443.22,532660,"High","High","High","High",-0.0381816336074262,-2295.3,1
"703",2021-11-30,56882.9,73660,4628.9,973460,"High","High","High","High",-0.0577277952815906,-3485.9,1
"704",2021-12-01,57210.3,66750,4583.28,669180,"High","High","High","High",0.00447719527418866,254,1
"705",2021-12-02,56496,54940,4512.9,608070,"High","High","High","High",-0.0273296673404105,-1588.4,1
