"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary","S&P_500_Price","Nasdaq_100_Price","Nasdaq_100_Vol.","Microsoft_Price","Microsoft_Vol.","Apple_Price","Apple_Vol.","Google_Price","Google_Vol.","Nvidia_Price","Nvidia_Vol."
"1146",2023-09-14,26524.7,53820,1626.49,293640,"Medium","Medium","Medium","Medium",0.0284798101604486,733.5,0,4505.1,15473.89,244110000,338.7,20170000,175.74,59630000,138.1,24680000,455.81,35710000
"1147",2023-09-15,26601,36470,1641.31,194290,"Medium","Medium","Medium","Medium",0.0327276962497087,842,0,4450.32,15202.4,756250000,330.22,37680000,175.01,109260000,137.4,38920000,439,50680000
"1148",2023-09-18,26763.5,63350,1636.92,302350,"Medium","Medium","Medium","Medium",0.0195696729117936,512.700000000001,0,4453.53,15225.37,216290000,329.06,16630000,177.97,65110000,138.21,21630000,439.66,48530000
"1149",2023-09-19,27209.2,52170,1643.08,201840,"Medium","Medium","Medium","Medium",0.050163067600687,1298.7,0,4443.95,15191.23,211520000,328.65,16490000,179.07,50490000,138.04,18640000,435.2,36830000
"1150",2023-09-20,27125,47230,1622.28,253880,"Medium","Medium","Medium","Medium",0.0778259902091678,1957.6,0,4402.2,14969.92,212790000,320.77,20160000,175.49,55690000,133.74,29440000,422.39,35940000
"1151",2023-09-21,26570,47810,1584.03,264250,"Medium","Medium","Medium","Medium",0.0284696820143606,734.5,0,4330,14694.24,281450000,319.53,34450000,173.93,61710000,130.44,31450000,410.17,44610000
"1152",2023-09-22,26581.9,28790,1593.1,135120,"Medium","Medium","Medium","Medium",0.0136864584525036,357.900000000001,0,4320.06,14701.1,230720000,317.01,21450000,174.79,56730000,130.25,26400000,416.1,47920000
"1153",2023-09-25,26302.7,38200,1588.62,191410,"Medium","Medium","Medium","Medium",-0.00836955743137524,-223,0,4337.44,14768.89,184670000,317.54,16540000,176.08,45990000,131.11,19310000,422.22,41250000
"1154",2023-09-26,26218.9,26410,1594.04,141610,"Medium","Medium","Medium","Medium",-0.014364121649562,-383.099999999999,0,4273.53,14545.83,243610000,312.14,26060000,171.96,64230000,128.57,25660000,419.11,40020000
"1155",2023-09-27,26366.1,50800,1598.49,307590,"Medium","Medium","Medium","Medium",-0.0148485810899173,-398.400000000001,0,4274.51,14580.16,250390000,312.79,19310000,170.43,66500000,130.54,22690000,424.68,43680000
"1156",2023-09-28,27022.6,64560,1652.89,354030,"Medium","Medium","Medium","Medium",-0.00685797450862213,-187.600000000002,0,4299.7,14702.77,227380000,313.64,19300000,170.69,56140000,132.31,22360000,430.89,42170000
"1157",2023-09-29,26909.8,42240,1667.72,273450,"Medium","Medium","Medium","Medium",-0.00793364055299539,-216.200000000001,0,4288.05,14715.24,265040000,315.75,24150000,171.21,51860000,130.86,30860000,434.99,39780000
"1158",2023-10-02,27505.3,84300,1662.79,412810,"Medium","Medium","Medium","Medium",0.0352013549115544,934.299999999999,0,4288.39,14837.57,212660000,321.8,20570000,173.75,52160000,134.17,22250000,447.82,43330000
"1159",2023-10-03,27428.4,44060,1656.88,216110,"Medium","Medium","Medium","Medium",0.0318449772213423,845.5,0,4229.45,14565.62,237600000,313.39,20590000,172.4,49040000,132.43,22920000,435.17,46830000
"1160",2023-10-04,27790.9,40930,1647.05,243080,"Medium","Medium","Medium","Medium",0.0565797427640509,1487.2,0,4263.75,14776.25,240110000,318.95,20250000,173.66,52740000,135.24,26610000,440.41,36010000
"1161",2023-10-05,27410.3,46260,1611.58,253050,"Medium","Medium","Medium","Medium",0.0454405028433686,1190.4,0,4258.19,14723.22,223980000,319.36,16940000,174.91,48380000,135.07,19780000,446.88,39210000
"1162",2023-10-06,27936.9,52510,1645.62,238240,"Medium","Medium","Medium","Medium",0.0595765016441567,1569.8,0,4308.5,14973.24,259200000,327.26,25670000,177.49,57270000,137.58,27600000,457.62,43440000
"1164",2023-10-10,27391,34320,1567.6,255410,"Medium","Medium","Medium","Medium",0.0178819612185896,480.200000000001,0,4358.24,15131.52,215540000,328.39,20520000,178.39,43650000,138.06,27760000,457.98,35960000
"1165",2023-10-11,26876.6,55780,1566.88,279010,"Medium","Medium","Medium","Medium",-0.0228574129349617,-629.700000000001,0,4376.95,15241.12,206570000,332.42,19830000,179.8,47040000,140.55,25780000,468.06,37480000
"1166",2023-10-12,26761.1,32750,1539.7,260590,"Medium","Medium","Medium","Medium",-0.0243287978883202,-668.300000000003,0,4349.61,15184.1,230890000,331.16,19270000,180.71,56550000,138.97,24710000,469.45,47980000
"1167",2023-10-13,26863.5,33660,1552.17,208910,"Medium","Medium","Medium","Medium",-0.0333706357116899,-928.400000000001,0,4327.78,14995.12,235940000,327.73,21090000,178.85,51460000,137.36,23440000,454.61,47540000
"1168",2023-10-16,28509.7,119180,1599.48,452690,"Medium","Medium","Medium","Medium",0.040109010116635,1098.4,0,4373.63,15172.73,222560000,332.64,22100000,178.72,52170000,139.1,26310000,460.95,37100000
"1169",2023-10-17,28403.6,53420,1564.99,250220,"Medium","Medium","Medium","Medium",0.016705504189799,465.699999999997,0,4373.2,15122.01,240210000,332.06,1.8e+07,177.15,57420000,139.72,23110000,439.38,80760000
"1170",2023-10-18,28321.7,45010,1563.43,199430,"Medium","Medium","Medium","Medium",0.0268405519661801,739.299999999999,0,4314.6,14909.26,226410000,330.11,23030000,175.84,54490000,137.96,23290000,421.96,62310000
"1171",2023-10-19,28723,50100,1566.79,238420,"Medium","Medium","Medium","Medium",0.0486291117520354,1331,0,4278,14783.13,268510000,331.32,24910000,175.46,57620000,137.75,25880000,421.01,48970000
"1172",2023-10-20,29674.5,82680,1603.89,343610,"Medium","Medium","Medium","Medium",0.104101709293586,2796.9,0,4224.16,14560.88,295790000,326.67,25030000,172.88,64240000,135.6,26340000,413.87,47730000
"1173",2023-10-23,33041.8,133460,1763.75,672280,"Medium","High","Medium","Medium",0.234695135850171,6279.7,0,4217.04,14604.85,224360000,329.32,24320000,173,55240000,136.5,26180000,429.75,47290000
"1174",2023-10-24,33917,159080,1784.88,750210,"Medium","High","Medium","Medium",0.262568168704748,7052.5,0,4247.68,14745.86,226190000,330.53,27520000,173.44,43580000,138.81,40970000,436.63,38370000
"1175",2023-10-25,34496.8,75810,1787,389390,"Medium","High","Medium","Medium",0.210002209774217,5986.1,0,4186.77,14381.64,297480000,340.67,54460000,171.1,56600000,125.61,83290000,417.79,38400000
"1176",2023-10-26,34153.7,56620,1803.13,471170,"Medium","High","Medium","Medium",0.202442648115028,5749.1,0,4137.23,14109.57,299370000,327.89,37230000,166.89,69450000,122.28,55640000,403.26,53150000
"1177",2023-10-27,33901.8,47330,1779.54,298240,"Medium","High","Medium","Medium",0.1970256022767,5579.1,0,4117.37,14180.42,274770000,329.81,29860000,168.22,58500000,122.17,44570000,405,41680000
"1178",2023-10-30,34477.9,45200,1809.05,304470,"Medium","High","Medium","Medium",0.200358597639522,5753.9,0,4166.82,14335.51,233950000,337.31,22780000,170.29,50470000,124.46,28180000,411.61,38310000
"1179",2023-10-31,34650.6,43400,1815.13,279110,"Medium","High","Medium","Medium",0.167689430318961,4975.1,0,4193.8,14409.78,251080000,338.11,19750000,170.77,43520000,124.08,25920000,407.8,51380000
"1180",2023-11-01,35423.8,71660,1846.6,509010,"Medium","High","Medium","Medium",0.0720905035439958,2381,0,4237.86,14664.91,298770000,346.07,28160000,173.97,56930000,126.45,30080000,423.25,43760000
"1181",2023-11-02,34931.4,63660,1800.27,398430,"Medium","High","Medium","Medium",0.0299083055694784,1013.4,0,4317.78,14919.54,296180000,348.32,24100000,177.57,67020000,127.49,26590000,435.06,39820000
"1182",2023-11-03,34718.7,54540,1832.29,337000,"Medium","High","Medium","Medium",0.00643248069386138,220.899999999994,0,4358.34,15099.49,269750000,352.8,23640000,176.65,79830000,129.1,26390000,450.05,42460000
"1183",2023-11-06,35042,29810,1900.98,359000,"High","High","Medium","Medium",0.0260088950831097,887.300000000003,0,4365.98,15154.93,218030000,356.53,23290000,179.23,63650000,130.25,19020000,457.51,39890000
"1184",2023-11-07,35426.1,53490,1885.97,370100,"High","High","Medium","Medium",0.0449622143956956,1523.3,0,4378.38,15296.02,232650000,360.53,25740000,181.82,70210000,130.97,27770000,459.55,34140000
"1185",2023-11-08,35636.9,46330,1889.29,265080,"High","High","Medium","Medium",0.0336157364572669,1158,0,4382.78,15313.24,241210000,363.2,25730000,182.89,49180000,131.84,25650000,465.74,34440000
"1186",2023-11-09,36700.5,115560,2120.16,1210000,"High","High","Medium","Medium",0.0591591487593288,2048.9,0,4347.35,15187.9,263170000,360.69,23820000,182.41,52450000,130.24,22890000,469.5,53440000
"1187",2023-11-10,37303,59560,2077.78,640310,"High","High","Medium","Medium",0.053049079997064,1878.2,0,4415.24,15529.12,278470000,369.67,28070000,186.4,66180000,132.59,26930000,483.35,42240000
"1188",2023-11-13,36478.3,44550,2054.18,578440,"High","High","Medium","Medium",0.0442839393783243,1545.9,0,4411.55,15482.79,197750000,366.68,19940000,184.8,41970000,132.09,18010000,486.2,38180000
"1189",2023-11-14,35549.3,63560,1979.1,521220,"High","High","Medium","Medium",0.02392370682082,829.600000000006,0,4495.7,15812.47,290230000,370.27,26810000,187.44,59710000,133.62,32270000,496.56,41350000
"1190",2023-11-15,37874.9,75510,2058.93,455570,"High","High","Medium","Medium",0.0808429884139032,2831.9,0,4502.88,15817.18,271670000,369.67,26150000,188.01,53230000,134.62,23200000,488.88,47130000
"1191",2023-11-16,36161.2,66920,1961.76,585120,"High","High","Medium","Medium",0.0207502378190092,734.099999999999,0,4508.24,15833.17,274410000,376.17,26430000,189.71,53990000,136.93,27160000,494.8,33480000
"1192",2023-11-17,36595.4,51370,1960.8,430920,"High","High","Medium","Medium",0.0268962788570275,957.5,0,4514.02,15837.99,259240000,369.85,40330000,189.69,50940000,135.31,37290000,492.98,32590000
"1193",2023-11-20,37454.1,51800,2021.49,455230,"High","High","Medium","Medium",0.0205337801937302,752.599999999999,0,4547.38,16027.06,247080000,377.44,52530000,191.45,46540000,136.25,27850000,504.09,41610000
"1194",2023-11-21,35813.6,71070,1934.62,527410,"High","High","Medium","Medium",-0.0399270836125781,-1490.4,0,4538.19,15933.62,210890000,373.07,28420000,190.64,38130000,136.97,22640000,499.44,56570000
"1195",2023-11-22,37410.8,64810,2063.05,506350,"High","High","Medium","Medium",0.0255631430192744,931.5,0,4556.62,16001.39,202910000,377.85,23360000,191.31,39630000,138.49,17820000,487.16,90060000
"1196",2023-11-24,37717.3,65830,2080.62,460970,"High","High","Medium","Medium",0.060985729676815,2167,0,4559.34,15980.11,68570000,377.43,9380000,189.97,24040000,136.69,12510000,477.76,29380000
"1197",2023-11-27,37248.6,45240,2027.51,354280,"High","High","Medium","Medium",-0.0165360172568113,-627.300000000003,0,4550.43,15961.98,215450000,378.61,22140000,189.79,40400000,136.41,23330000,482.42,39390000
"1198",2023-11-28,37823.3,57500,2048.47,312940,"High","High","Medium","Medium",0.045963629525569,1661.10000000001,0,4554.89,16010.43,238590000,382.7,20330000,190.4,37790000,137.2,18700000,478.21,38950000
"1199",2023-11-29,37855.5,49340,2028.99,269970,"High","High","Medium","Medium",0.0344332894298189,1259.1,0,4550.58,15987.6,230980000,378.85,24360000,189.37,37940000,134.99,23840000,481.4,36040000
"1200",2023-11-30,37712.9,33530,2051.56,252490,"High","High","Medium","Medium",0.00690979091741628,257.800000000003,0,4567.78,15947.87,444540000,378.91,29350000,189.95,47990000,132.53,37390000,467.7,52040000
"1201",2023-12-01,38688.2,62500,2087.21,402510,"High","High","Medium","Medium",0.0802655974266759,2873.6,0,4594.63,15997.58,247400000,374.51,33040000,191.24,45700000,131.86,31440000,467.65,36930000
"1202",2023-12-04,41987.8,104210,2243.54,601450,"High","High","Medium","High",0.122344349759962,4576,1,4569.78,15839.67,255590000,369.14,31940000,189.43,43070000,129.27,36540000,455.1,42880000
"1203",2023-12-05,44076.2,96840,2293.34,561410,"High","High","Medium","High",0.168593722244169,6357.89999999999,1,4567.18,15877.71,230800000,372.52,22920000,193.42,65350000,130.99,27320000,465.66,36220000
"1204",2023-12-06,43776.3,72520,2233.45,431570,"High","High","Medium","High",0.175246854915353,6526.7,1,4549.34,15788.05,231990000,368.8,21120000,192.32,40900000,130.02,22900000,455.03,38060000
"1205",2023-12-07,43289.7,63090,2355.8,518610,"High","High","Medium","High",0.144524671300494,5465.39999999999,1,4585.59,16022.49,262030000,370.95,22870000,194.27,47340000,136.93,55030000,465.96,34170000
"1206",2023-12-08,44175.5,58440,2358.42,397410,"High","High","Medium","High",0.166950641254243,6319,1,4604.37,16084.69,245090000,374.23,20150000,195.71,53410000,134.99,32260000,475.06,35920000
"1207",2023-12-11,41256.1,105190,2225.34,678030,"High","High","Medium","Medium",0.0939519368704076,3542.2,0,4622.44,16221.74,303210000,371.3,27660000,193.18,60780000,133.29,31040000,466.27,50110000
"1208",2023-12-12,41487,57040,2203.49,377050,"High","High","Medium","High",0.0723424713478529,2797.8,1,4643.7,16354.25,251200000,374.38,24710000,194.71,51290000,132.52,28950000,476.57,36990000
"1209",2023-12-13,42884.5,63110,2260.18,436640,"High","High","Medium","High",0.0213562034686265,895.699999999997,1,4707.09,16562.37,265120000,374.37,30360000,197.96,67760000,132.57,29640000,480.88,43610000
"1210",2023-12-14,43025.9,59150,2315.64,461600,"High","High","Medium","High",-0.0238291867266234,-1051.3,1,4719.55,16537.83,392380000,365.93,43070000,198.11,65960000,131.94,38600000,483.5,38160000
"1211",2023-12-15,41929,45280,2220.41,349630,"High","High","Medium","High",-0.0421986325934354,-1848.3,1,4719.19,16623.45,982560000,370.73,78500000,197.57,128540000,132.6,50850000,488.9,47990000
"1212",2023-12-18,42659.7,61580,2218.8,388260,"High","High","Medium","High",-0.0145531154062052,-631,1,4740.56,16729.8,249620000,372.65,21800000,195.89,55750000,135.8,32260000,500.77,41260000
"1213",2023-12-19,42259.3,55290,2177.44,400940,"High","High","Medium","High",-0.0433769849803624,-1917.2,1,4768.37,16811.86,228940000,373.26,20530000,196.94,40230000,136.65,25440000,496.04,46310000
"1214",2023-12-20,43662.8,70190,2202.19,440350,"High","High","Medium","High",0.0583356158240842,2405.7,1,4701.19,16554.16,275300000,370.62,26020000,194.83,50130000,138.34,48940000,481.11,39400000
"1215",2023-12-21,43865.9,48960,2239.62,471460,"High","High","Medium","High",0.0573408537614193,2377.9,1,4746.75,16757.41,217170000,373.54,17630000,194.68,44080000,140.42,27400000,489.9,29920000
"1216",2023-12-22,43968.9,44500,2324.23,620730,"High","High","Medium","High",0.0252865254345975,1083.4,1,4754.63,16777.4,170680000,374.58,17110000,193.6,37150000,141.49,26530000,488.3,25250000
"1217",2023-12-26,42513.3,56030,2230.74,429500,"High","High","Medium","High",-0.0119137542735887,-513.599999999999,1,4774.75,16878.46,146740000,374.66,12650000,193.05,28810000,141.52,16530000,492.79,24280000
"1218",2023-12-27,43446.5,50100,2378.63,577270,"High","High","Medium","High",0.0361921343223068,1516.5,1,4781.58,16906.8,182990000,374.07,14870000,193.15,47900000,140.37,19570000,494.17,23220000
"1219",2023-12-28,42581.1,49840,2344.47,626910,"High","High","Medium","High",-0.00184248834379985,-79.5999999999985,1,4783.35,16898.47,150030000,375.28,14190000,193.58,33830000,140.23,15960000,495.22,24440000
"1220",2023-12-29,42072.4,60980,2299.24,475370,"High","High","Medium","High",-0.00442269512273041,-187.900000000001,1,4769.83,16825.93,196410000,376.04,18730000,192.53,42670000,139.69,18730000,495.22,38930000
"1221",2024-01-02,44943.7,97840,2355.27,491560,"High","High","Medium","High",0.029336185494288,1279.89999999999,1,4742.83,16543.94,270930000,370.87,24820000,185.64,79820000,138.17,23600000,481.68,40840000
"1222",2024-01-03,42836.1,117650,2209.49,852010,"High","High","Medium","High",-0.0234760941870565,-1030.8,1,4704.81,16368.49,239480000,370.6,21800000,184.25,56440000,138.92,23160000,475.69,31820000
"1223",2024-01-04,44157,68050,2267.27,467010,"High","High","Medium","High",0.00427802378499353,187.099999999999,1,4688.68,16282.01,251190000,367.94,20700000,181.91,70700000,136.39,25690000,479.98,30440000
"1224",2024-01-05,44156.9,68070,2268.12,426010,"High","High","Medium","High",0.0386608426069017,1642.6,1,4697.24,16305.98,221900000,367.75,2.1e+07,181.18,62380000,135.73,22510000,490.97,41500000
"1225",2024-01-08,46962.2,103090,2330.98,565230,"High","High","Medium","High",0.080920212215023,3514.7,1,4763.54,16649.87,273870000,374.69,23130000,185.56,59140000,138.84,21400000,522.53,64250000
"1226",2024-01-09,46129,100090,2344.67,588190,"High","High","Medium","High",0.0833210039195793,3546.9,1,4756.5,16678.7,224480000,375.79,20830000,185.14,42840000,140.95,24760000,531.4,77310000
"1227",2024-01-10,46629.3,131480,2581.79,1120000,"High","High","Medium","High",0.108310911666556,4555.9,1,4783.45,16793.04,209800000,382.77,25170000,186.19,45900000,142.28,21120000,543.5,52810000
"1228",2024-01-11,46348.2,131040,2618.08,889360,"High","High","High","High",0.031250208594308,1403.5,1,4780.24,16820.9,219920000,384.63,27850000,185.59,49130000,142.08,24010000,548.22,59680000
"1229",2024-01-12,42835.9,136920,2523.98,931960,"High","High","Medium","High",-4.66895912554222e-06,-1.19999999999709,1,4783.83,16832.92,189670000,388.47,21660000,185.92,40480000,142.65,18790000,547.1,35300000
"1230",2024-01-16,43145.5,63930,2588.64,395070,"High","High","Medium","High",-0.022906900378196,-1012.5,1,4762.85,16830.71,247750000,390.27,26920000,183.63,65440000,142.49,22630000,563.82,44150000
"1231",2024-01-17,42768.7,50440,2531.26,380900,"High","High","Medium","High",-0.0314378953232678,-1389.2,1,4739.21,16736.28,217620000,389.47,20260000,182.68,47190000,141.47,20940000,560.53,47250000
"1232",2024-01-18,41292.7,70350,2469.77,467220,"High","High","Medium","High",-0.120724753099301,-5670.5,1,4780.94,16982.29,264340000,393.87,21980000,188.63,77400000,143.48,25690000,571.07,48620000
"1233",2024-01-19,41648,72640,2491.81,443420,"High","High","Medium","High",-0.0971406273710681,-4482,1,4839.81,17314.01,327070000,398.67,29330000,191.56,68900000,146.38,34270000,594.91,54350000
"1234",2024-01-22,39556.4,85100,2313.64,560840,"High","High","Medium","Medium",-0.151683598081035,-7073.9,0,4850.43,17330.38,257760000,396.51,27020000,193.89,60130000,145.99,32200000,596.54,45300000
"1235",2024-01-23,39888.8,82670,2243.74,750520,"High","High","Medium","Medium",-0.139366793100919,-6460.39999999999,0,4864.6,17404.21,199930000,398.9,18230000,195.18,42200000,147.04,21190000,598.73,29120000
"1236",2024-01-24,40086,58640,2234.64,373250,"High","High","Medium","Medium",-0.064196153226616,-2750.9,0,4868.55,17499.3,259360000,402.56,23280000,194.5,53460000,148.7,25160000,613.62,55710000
"1237",2024-01-25,39935.7,46300,2217.71,344110,"High","High","Medium","Medium",-0.0743947804521909,-3210.8,0,4894.16,17516.99,288830000,404.87,20550000,194.17,54530000,151.87,28930000,616.17,47310000
"1238",2024-01-26,41811.3,69470,2267.55,377790,"High","High","Medium","High",-0.0223855296045938,-958.399999999994,1,4890.97,17421.01,252940000,403.93,17800000,192.42,44590000,152.18,26120000,610.31,39030000
"1239",2024-01-29,43299.8,45230,2317.79,318840,"High","High","Medium","High",0.0486066544449746,2006.10000000001,1,4927.93,17596.27,238750000,409.72,23290000,191.73,46890000,153.51,27590000,624.65,33900000
